 0.64266332E+03 0.33563680E-06
 0.64703518E+03 0.31339940E-06
 0.65140704E+03 0.29218300E-06
 0.65577889E+03 0.27197200E-06
 0.66015075E+03 0.25274820E-06
 0.66452261E+03 0.23449460E-06
 0.66889447E+03 0.21719020E-06
 0.67326633E+03 0.20081300E-06
 0.67763819E+03 0.18534120E-06
 0.68201005E+03 0.17075120E-06
 0.68638191E+03 0.15701800E-06
 0.69075377E+03 0.14411540E-06
 0.69512563E+03 0.13201810E-06
 0.69949749E+03 0.12069800E-06
 0.70386935E+03 0.11012720E-06
 0.70824121E+03 0.10027720E-06
 0.71261307E+03 0.91118400E-07
 0.71698492E+03 0.82621000E-07
 0.72135678E+03 0.74755000E-07
 0.72572864E+03 0.67489800E-07
 0.73010050E+03 0.60794300E-07
 0.73447236E+03 0.54637800E-07
 0.73884422E+03 0.48989600E-07
 0.74321608E+03 0.43819020E-07
 0.74758794E+03 0.39095580E-07
 0.75195980E+03 0.34789820E-07
 0.75633166E+03 0.30872900E-07
 0.76070352E+03 0.27316860E-07
 0.76507538E+03 0.24094980E-07
 0.76944724E+03 0.21181340E-07
 0.77381910E+03 0.18550280E-07
 0.77819095E+03 0.16179990E-07
 0.78256281E+03 0.14047950E-07
 0.78693467E+03 0.12130760E-07
 0.79130653E+03 0.10412310E-07
 0.79567839E+03 0.88760300E-08
 0.80005025E+03 0.75053200E-08
 0.80442211E+03 0.62866200E-08
 0.80879397E+03 0.52090500E-08
 0.81316583E+03 0.42623200E-08
 0.81753769E+03 0.34373830E-08
 0.82190955E+03 0.27259410E-08
 0.82628141E+03 0.21208370E-08
 0.83065327E+03 0.16134740E-08
 0.83502513E+03 0.11946020E-08
 0.83939698E+03 0.85685900E-09
 0.84376884E+03 0.59341160E-09
 0.84814070E+03 0.39322220E-09
 0.85251256E+03 0.24648520E-09
 0.85688442E+03 0.14354910E-09
 0.86125628E+03 0.79758400E-10
 0.86562814E+03 0.41487062E-10
 0.87000000E+03 0.20067452E-10
