4.039761965944999974e+04 3.814284865616999741e+04 4.811789140760000009e+04 4.393577942136999627e+04 4.649508192150000104e+04 3.221533388772999751e+04 5.360310257190000266e+04 3.576384987991000526e+04 3.960928569723000692e+04 3.246384035730000323e+04 3.679860571561999677e+04 3.691266219530999660e+04 5.011404951609999989e+04 4.404261270638000133e+04 3.845242456702000345e+04
3.867232566802999645e+04 3.628062357496999903e+04 4.667251296617999469e+04 4.257985017433000030e+04 4.484389071703999798e+04 3.070482413595999969e+04 5.242744704639999691e+04 3.414538810843000101e+04 3.816636985213000298e+04 3.060906422100000054e+04 3.550265281026999583e+04 3.572191130424999574e+04 4.837278777959999570e+04 4.171858110580000357e+04 3.621169174846999522e+04
3.737827788365000742e+04 3.487362301804000163e+04 4.561709141140000429e+04 4.159414625804999378e+04 4.366134873423999670e+04 2.958824034514999948e+04 5.159529269249999925e+04 3.293380327506000322e+04 3.709682088639999711e+04 2.918978297421000025e+04 3.456582180702000187e+04 3.486263023313000303e+04 4.712220319138999912e+04 3.997915120305999881e+04 3.450086860673999763e+04
3.641434739697999612e+04 3.381633831130000181e+04 4.485259050820000266e+04 4.088444416881000507e+04 4.282446835989999818e+04 2.876960169618999862e+04 5.101208000360000005e+04 3.203249776139000096e+04 3.631056136431000050e+04 2.810824270490000345e+04 3.389581442101999710e+04 3.424886178670999652e+04 4.623381690024999989e+04 3.868596337872000004e+04 3.320048526112000400e+04
3.570170610839000437e+04 3.302651913720000448e+04 4.430340667523999582e+04 4.037862771150000481e+04 4.223953054931000224e+04 2.817466757870999936e+04 5.060725763739999820e+04 3.136654824634000033e+04 3.573770732983000198e+04 2.728782092805999855e+04 3.342192861940000148e+04 3.381503522623999743e+04 4.560973776283000188e+04 3.773147988271999930e+04 3.221697425669999939e+04
3.517913333340000099e+04 3.244024540949000220e+04 4.391224571886000194e+04 4.002193510783999955e+04 4.183592937516999518e+04 2.774636893265999970e+04 5.032882884970000305e+04 3.087808298829999694e+04 3.532432033323000360e+04 2.666857519286000024e+04 3.309053896772999724e+04 3.351163127242000337e+04 4.517620462671000132e+04 3.703247348562000116e+04 3.147719555188000231e+04
3.479929461663999973e+04 3.200802178994000133e+04 4.363603499161999935e+04 3.977315721776999999e+04 4.156113792758999625e+04 2.744113870179999867e+04 5.013895688820000214e+04 3.052260722415999771e+04 3.502902940772999864e+04 2.620371925358999943e+04 3.286142765687000792e+04 3.330166742666000209e+04 4.487832498376000149e+04 3.652484439348999877e+04 3.092410598974999812e+04
3.452578830941000342e+04 3.169168304807000095e+04 4.344267302087000280e+04 3.960159712390999630e+04 4.137660628690000158e+04 2.722596896566000214e+04 5.001046355939999921e+04 3.026608664910000152e+04 3.482033937920999597e+04 2.585683286432000023e+04 3.270480658653000137e+04 3.315785646009999618e+04 4.467579657307000161e+04 3.615949645646000135e+04 3.051333495392999976e+04
3.433079878676000226e+04 3.146194239655000274e+04 4.330845678960000077e+04 3.948464311442000326e+04 4.125444515361999947e+04 2.707605779660999906e+04 4.992407782700000098e+04 3.008263715828999921e+04 3.467448188393999590e+04 2.559965212148000137e+04 3.259890849288000391e+04 3.306032241328000237e+04 4.453944913740000629e+04 3.589905944101000205e+04 3.021047741035999934e+04
3.419322969095999724e+04 3.129644976601999952e+04 4.321605691459999798e+04 3.940583923917000357e+04 4.117477552018999995e+04 2.697293554132000281e+04 4.986630745110000134e+04 2.995269897927000056e+04 3.457369764662999660e+04 2.541031964185999823e+04 3.252805204774999947e+04 3.299478072134999820e+04 4.444847765891000017e+04 3.571528770127000462e+04 2.998895455313000275e+04
3.409721802451000258e+04 3.117825473101000171e+04 4.315293493270999898e+04 3.935336171669000032e+04 4.112364139073999831e+04 2.690298071610999978e+04 4.982782022519999737e+04 2.986159713437999744e+04 3.450486402609999641e+04 2.527199942395000107e+04 3.248110439975000190e+04 3.295110486143999879e+04 4.438826009535000048e+04 3.558699979298000108e+04 2.982832318219000081e+04
3.403095160777999990e+04 3.109459094755000115e+04 4.311011617030000343e+04 3.931882716611999786e+04 4.109139360940999904e+04 2.685625183879000178e+04 4.980223434650000127e+04 2.979840939888000139e+04 3.445840142005999951e+04 2.517178131100999963e+04 3.245027694041999348e+04 3.292221332311999868e+04 4.434866601262999757e+04 3.549845065399000305e+04 2.971293959397999788e+04
3.398572940863000258e+04 3.103591656108000097e+04 4.308124724904000323e+04 3.929637157108999963e+04 4.107146156581999821e+04 2.682557449791000181e+04 4.978523059099999955e+04 2.975507860540000183e+04 3.442740670381000382e+04 2.509981563954000012e+04 3.243019826829000158e+04 3.290321934676000092e+04 4.432277144267999392e+04 3.543804959393000172e+04 2.963090353052000137e+04
3.395521738544000254e+04 3.099515886565999972e+04 4.306187995951999619e+04 3.928194856756999798e+04 4.105943784299000254e+04 2.680583358338000107e+04 4.977391218079999089e+04 2.972571894495000015e+04 3.440697243085000082e+04 2.504863085241999943e+04 3.241721429091000027e+04 3.289079298222999932e+04 4.430590280085000268e+04 3.539735468006999872e+04 2.957322357702999943e+04
3.393486248674999661e+04 3.096712220436000280e+04 4.304893365048999840e+04 3.927280331085999933e+04 4.105240962633000163e+04 2.679342942715000390e+04 4.976635113970000384e+04 2.970607626620999872e+04 3.439365807166000013e+04 2.501259639629999583e+04 3.240887060725999982e+04 3.288269144117999531e+04 4.429494065353999758e+04 3.537028801768000267e+04 2.953315802161000101e+04
3.392143496242000401e+04 3.094802633339999738e+04 4.304029691636000643e+04 3.926708468916999846e+04 4.104848000442000193e+04 2.678586399748999975e+04 4.976127201280000736e+04 2.969311062179999863e+04 3.438508505377000256e+04 2.498750077270999827e+04 3.240353761365000173e+04 3.287741992824999761e+04 4.428782312551000359e+04 3.535252750535000087e+04 2.950569512398000006e+04
3.391267474009000580e+04 3.093514883953000026e+04 4.303453662583999539e+04 3.926356452276000346e+04 4.104643181906000245e+04 2.678142949856999985e+04 4.975783464390000154e+04 2.968467578624000089e+04 3.437963156677000370e+04 2.497022067583999888e+04 3.240014444342999923e+04 3.287399126077999972e+04 4.428319852951000212e+04 3.534103939163000177e+04 2.948714444938999804e+04
3.390702182039000036e+04 3.092655022088999976e+04 4.303068846740000299e+04 3.926143781368000054e+04 4.104549595178999880e+04 2.677897691401999691e+04 4.975548698149999836e+04 2.967927550867000173e+04 3.437620656305000011e+04 2.495846207236999908e+04 3.239799371917000099e+04 3.287175850643999729e+04 4.428018663845000265e+04 3.533372281574000226e+04 2.947481684246000077e+04
3.390341388327000459e+04 3.092086429479000071e+04 4.302810840902999917e+04 3.926018309525000222e+04 4.104519435498000530e+04 2.677774633393000113e+04 4.975386649619999662e+04 2.967588018314000146e+04 3.437408546166999440e+04 2.495055808896000235e+04 3.239663480238000193e+04 3.287030034703000274e+04 4.427821717219999846e+04 3.532914288777999900e+04 2.946677515282999957e+04
